2026-04-28 09:32:40.627 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 09:32:41.355 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2548854293088
2026-04-28 09:32:41.395 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-374\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 09:42:24.691 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 09:42:24.698 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 09:42:24.704 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 09:42:25.438 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2108390126272
2026-04-28 09:42:25.474 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-375\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 09:51:12.416 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 09:51:12.427 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 09:51:12.436 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 09:51:13.358 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2169209150240
